"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-26",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-28",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-29",,"0.14",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-30",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-31",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-01",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-02",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-04",,"0.21",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-05",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-06",,"0.38",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-07",,"0.39",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-09",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-11",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-13",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-16",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-20",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-26",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-06-30",,"0.25",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-15",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-18",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-21",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-29",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-07-31",,"0.14",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-06",,"0.27",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-07",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-09",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-10",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-11",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-14",,"0.23",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-15",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-21",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-22",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-23",,"0.27",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-24",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-29",,"0.19",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-30",,"0.14",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-08-31",,"0.20",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-01",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-05",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-10",,"0.48",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-14",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-29",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-09-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-05",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-09",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-10",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-12",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-18",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-24",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-25",,"0.25",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-26",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-10-31",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-08",,"0.30",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-09",,"0.57",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-10",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-15",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-17",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-20",,"0.35",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-21",,"0.23",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-22",,"0.30",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-23",,"0.08",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-24",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-26",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-28",,"0.10",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-11-30",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-01",,"0.07",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-02",,"0.22",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-03",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-05",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-07",,"0.36",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-12",,"0.16",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-15",,"0.26",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-20",,"0.68",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-23",,"0.30",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-24",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-28",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-29",,"0.21",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-30",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-12-31",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-01",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-03",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-04",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-10",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-11",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-13",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-14",,"0.32",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-17",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-21",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-22",,"0.19",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-24",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-25",,"0.15",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-27",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-01-31",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-07",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-08",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-16",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-20",,"0.57",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-21",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-24",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-25",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-02-28",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-03",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-07",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-08",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-09",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-11",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-16",,"0.30",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-21",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-22",,"0.15",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-25",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-28",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-29",,"0.07",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-03-31",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-06",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-07",,"0.24",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-08",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-09",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-11",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-13",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-14",,"0.08",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-16",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-18",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-21",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-22",,"0.24",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-26",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-29",,"0.15",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-04-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-07",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-08",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-09",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-10",,"0.61",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-11",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-15",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-24",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-25",,"0.75",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-30",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-05-31",,"0.57",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-07",,"0.62",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-09",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-10",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-12",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2011-06-13",,"0.01",,,
